,PseudoTime1,PseudoTime2,PseudoTime3,PseudoTime4
E1835_36,0.04386,,,
E1026_51,,,0.06266000000000001,
E879_148,,0.18420999999999998,,
E1344_468,,,0.58521,
E1175_795,0.9949899999999999,,,
E85_592,,,,0.7406
E1989_38,0.04637,,,
E1091_680,,,0.85088,
E1517_546,,,,0.68296
E864_292,0.36466,,,
E1670_446,,,0.5576399999999999,
E1316_772,,,0.9661700000000001,
E37_421,,0.52632,,
E827_38,,0.04637,,
E858_621,0.77694,,,
E604_466,,,0.5827100000000001,
E895_10,0.01128,,,
E842_238,,,0.29699000000000003,
E76_680,,,0.85088,
E744_350,,0.43733999999999995,,
E707_691,0.86466,,,
E63_629,,,0.78697,
E984_595,0.74436,,,
E424_726,0.9085200000000001,,,
E871_342,,,,0.42732
E90_719,0.89975,,,
E826_637,,,0.79699,
E1044_427,0.53383,,,
E136_224,,,0.27945,
E933_558,0.69799,,,
E1962_591,,,0.73935,
E1663_769,,,,0.96241
E202_186,,,,0.23183
E1851_45,,,0.055139999999999995,
E752_536,,,,0.67043
E1484_770,0.9636600000000001,,,
E719_167,,,0.20801999999999998,
E1447_788,0.9862200000000001,,,
E985_640,,,0.80075,
E1312_669,,,0.83709,
E1123_507,,,0.6340899999999999,
E1677_314,,,,0.39223
E1511_731,,,0.91479,
E1878_499,0.6240600000000001,,,
E1478_783,0.97995,,,
E941_642,0.8032600000000001,,,
E397_282,,0.35213,,
E1818_527,,,0.65915,
E1116_237,,,0.29574,
E24_781,0.97744,,,
E1082_347,,,,0.43358
E185_763,,,,0.95489
E338_193,0.2406,,,
E678_541,0.67669,,,
E21_188,,,0.23434000000000002,
E450_30,,,,0.03634
E653_300,,,0.37469,
E153_794,0.9937299999999999,,,
E657_444,,,0.55514,
E14_620,,,,0.77569
E333_628,0.78571,,,
E83_463,0.57895,,,
E1712_676,,,,0.8458600000000001
E1704_459,,0.57393,,
E1996_38,,0.04637,,
E839_95,,,,0.11779
E1693_161,,0.2005,,
E1249_101,,0.12531,,
E1329_315,,,0.39348,
E1673_763,0.95489,,,
E1217_253,0.31579,,,
E1358_752,,,0.9411,
E128_411,,0.51378,,
E757_19,,,0.02256,
E688_551,,,0.6892199999999999,
E793_254,0.31704,,,
E1674_88,0.10902,,,
E1159_154,,,0.19172999999999998,
E195_412,0.5150399999999999,,,
E1039_658,,,0.82331,
E1977_101,,,0.12531,
E1293_73,0.09022999999999999,,,
E1877_371,0.46366,,,
E1392_778,,,0.9736799999999999,
E1266_1,0.0,,,
E170_46,0.056389999999999996,,,
E296_573,,0.7167899999999999,,
E1092_23,0.027569999999999997,,,
E869_720,0.9009999999999999,,,
E1330_14,,,0.01629,
E1926_411,,0.51378,,
E1658_601,,0.75188,,
E1785_198,,,0.24686999999999998,
E1112_228,,,0.28446,
E918_139,0.17293,,,
E1685_741,0.92732,,,
E425_604,,,0.75564,
E691_747,,,0.93484,
E1660_760,0.9511299999999999,,,
E1970_537,0.67168,,,
E1305_14,,,,0.01629
